,link,general_rate,nb_ratings,reviews_count_1_star,reviews_count_2_stars,reviews_count_3_stars,reviews_count_4_stars,reviews_count_5_stars,reviews
111,https://freeglisse.com/fr/ski-occasion-adulte-performance/11431-ski-occasion-volant-pulse-white-fixations.html,,,0,0,0,0,0,[]
112,https://freeglisse.com/fr/ski-occasion-adulte-performance/13052-ski-occasion-lacroix-lx-gravity-fixations.html,4/5,3.0,0,0,1,1,1,"['Pour une qualité A, je m’attendais à une meilleure présentation. A voir à l’usage.', 'Très beau produit à un prix imbattable !', 'Super ski polyvalent \r\nTrès bonne préparation des spatules mais fixations bien fatiguées avec jeu latéral dans les mâchoires avant, je vais devoir les remplacer car on perd clairement en contrôle.\r\nMais pour le prix honnêtement je suis plutôt satisfait']"
113,https://freeglisse.com/fr/ski-occasion-adulte-performance/14061-ski-occasion-nordica-dobermann-spitfire-crx-fixations.html,5/5,1.0,0,0,0,0,1,"[""Ski vraiment pas cher, des impacts prononcés sur le dessus mais c'était prévisible pour de la qualité C. surface de glisse et carres en bon tat""]"
114,https://freeglisse.com/fr/ski-occasion-adulte-performance/14608-ski-occasion-atomic-redster-s9-fixations.html,,,0,0,0,0,0,[]
115,https://freeglisse.com/fr/ski-occasion-adulte-performance/15190-ski-occasion-rossignol-strato-st-fixations.html,4/5,2.0,0,0,1,0,1,"['Très déçu de la qualité du produit reçu.\r\nPour une qualité «\xa0B\xa0» j’espérai mieux. La semelle et les carres sont renovés, mais les skis et fixations sont très endommagés… rénovation obligatoire et faite.', ""première paire reçue pas dans l'état attendu, aucun problème, retour et expédition d'une nouvelle paire rapidement, de vrais professionnels à l'écoute.\r\n je recommande !""]"
116,https://freeglisse.com/fr/ski-occasion-adulte-performance/15991-ski-occasion-head-ishape-rush-fixations.html,3/5,1.0,0,0,1,0,0,"['Considerando che si tratta di un prodotto usato anzi usatissimo mi aspettavo dei difetti estetici e qualche segno sulle solette, ma che addirittura nel bordo della copertura superiore lo strato di alluminio sia abbozzato e sollevato non me lo aspettavo.\r\nDirei di fare attenzione ai tecnici responsabili della selezione perché per non è da categoria B']"
117,https://freeglisse.com/fr/ski-occasion-adulte-performance/16426-ski-occasion-head-worldcup-rebels-irace-fixations.html,,,0,0,0,0,0,[]
118,https://freeglisse.com/fr/ski-occasion-adulte-performance/16753-ski-occasion-fischer-rc-one-77-xtr-fixation.html,5/5,1.0,0,0,0,0,1,['Cumplen las características indicadas en la descripción. Solo queda probarlos.']
119,https://freeglisse.com/fr/ski-occasion-adulte-performance/16860-ski-occasion-dps-foundation-uschi-87-fixations.html,,,0,0,0,0,0,[]
120,https://freeglisse.com/fr/ski-occasion-adulte-performance/17116-ski-occasion-rossignol-pursuit-600-cam-fixations.html,4/5,1.0,0,0,0,1,0,"['Skis en bon état, ravi de ceux ci']"
121,https://freeglisse.com/fr/ski-occasion-adulte-performance/17170-ski-occasion-atomic-redster-g9-fixations.html,,,0,0,0,0,0,[]
122,https://freeglisse.com/fr/ski-occasion-adulte-performance/17209-ski-occasion-head-supershape-imagnum-fixations.html,4/5,1.0,0,0,0,1,0,['Top!']
123,https://freeglisse.com/fr/ski-occasion-adulte-performance/17263-ski-occasion-head-v-shape-lyt-v10-fixations.html,5/5,1.0,0,0,0,0,1,['Skis are like described']
124,https://freeglisse.com/fr/ski-occasion-adulte-performance/17975-ski-occasion-fischer-rc4-worldcup-sc-fixations.html,,,0,0,0,0,0,[]
125,https://freeglisse.com/fr/ski-occasion-adulte-performance/18363-ski-occasion-lacroix-pure-fixations.html,4/5,1.0,0,0,0,1,0,['État en rapport avec description \r\nPas encore essayés']
126,https://freeglisse.com/fr/ski-occasion-adulte-performance/18372-ski-occasion-volkl-deacon-74-fixations.html,,,0,0,0,0,0,[]
127,https://freeglisse.com/fr/ski-occasion-adulte-performance/18398-ski-occasion-fischer-brilliant-the-curv-fixations.html,4/5,1.0,0,0,0,1,0,['Pas de remarque particulière. \r\nProduit et état conforme à la description']
128,https://freeglisse.com/fr/ski-occasion-adulte-performance/18670-ski-occasion-head-prestige-fixations.html,1/5,1.0,1,0,0,0,0,"['État déplorable du matériel pour une qualité A ! Par ailleurs, les couleurs et les dégâts ne correspondent pas aux photos sur le site.']"
129,https://freeglisse.com/fr/ski-occasion-adulte-performance/18674-ski-occasion-fischer-rc4-my-curv-fixations.html,,,0,0,0,0,0,[]
130,https://freeglisse.com/fr/ski-occasion-adulte-performance/18685-ski-occasion-kastle-rx-12-sl-fixations.html,,,0,0,0,0,0,[]
131,https://freeglisse.com/fr/ski-occasion-adulte-performance/18881-ski-occasion-fischer-my-curv-fixations.html,4/5,2.0,0,0,1,0,1,"['je m attendais a un meilleur état pour du catégorie A .le dessus des skis est assez abimé \r\nSinon ces Fisher My curv sont vraiment une tuerie pour carver, et les bosses .', 'Guter Zustand']"
132,https://freeglisse.com/fr/ski-test-all-mountain/15020-ski-test-kastle-fx-95-fixations.html,,,0,0,0,0,0,[]
133,https://freeglisse.com/fr/ski-test-all-mountain/16856-ski-test-zag-h-96-fixations.html,,,0,0,0,0,0,[]
134,https://freeglisse.com/fr/ski-test-all-mountain/17433-ski-test-zag-h-105-fixations.html,,,0,0,0,0,0,[]
135,https://freeglisse.com/fr/ski-occasion-freeride/15234-ski-occasion-k2-pinnacle-95-fixation.html,,,0,0,0,0,0,[]
136,https://freeglisse.com/fr/ski-occasion-freeride/15989-ski-occasion-dynastar-legend-94-fixations.html,,,0,0,0,0,0,[]
137,https://freeglisse.com/fr/ski-occasion-freeride/17445-ski-occasion-movement-go-fast-fixation.html,,,0,0,0,0,0,[]
138,https://freeglisse.com/fr/ski-occasion-freeride/17518-ski-occasion-salomon-rocker-fixations.html,,,0,0,0,0,0,[]
139,https://freeglisse.com/fr/ski-occasion-freeride/17648-ski-occasion-rossignol-blackops-sender-2022-fixations.html,,,0,0,0,0,0,[]
140,https://freeglisse.com/fr/ski-occasion-freeride/18356-ski-occasion-exonde-xo-97-v31-fixations.html,,,0,0,0,0,0,[]
141,https://freeglisse.com/fr/ski-occasion-freeride/18391-ski-occasion-rossignol-sky-7-hd-w-fixations.html,1/5,1.0,1,0,0,0,0,"[""Après réception des skis, je trouve qu'ils sont très abîmés pour une catégorie A. Très déçu par rapport au prix""]"
142,https://freeglisse.com/fr/ski-occasion-freestyle/16913-ski-occasion-dynastar-menace-90-fixations.html,,,0,0,0,0,0,[]
143,https://freeglisse.com/fr/ski-occasion-freestyle/17545-ski-occasion-armada-el-rey-fixations.html,,,0,0,0,0,0,[]
144,https://freeglisse.com/fr/ski-occasion-freestyle/18501-ski-occasion-volkl-revolt-95-fixations.html,,,0,0,0,0,0,[]
145,https://freeglisse.com/fr/ski-occasion-junior-loisir/12451-ski-occasion-junior-wedze-team-onebreaker-fixations.html,5/5,2.0,0,0,0,0,2,"['Top!', 'Parfait']"
146,https://freeglisse.com/fr/ski-occasion-junior-loisir/12454-ski-occasion-junior-dynastar-team-cham-fixations.html,5/5,2.0,0,0,0,0,2,"['Les skis correspondent à la qualité annoncée par le site.', ""c'est ok""]"
147,https://freeglisse.com/fr/ski-occasion-junior-loisir/12455-ski-occasion-junior-wedze-team-onebreaker-fixations.html,4.3/5,3.0,0,0,0,2,1,"['Conforme au descriptif', 'conforme', 'Conforme a la desciption']"
148,https://freeglisse.com/fr/ski-occasion-junior-loisir/14146-ski-occasion-junior-roxy-girly-coeur-fixations.html,,,0,0,0,0,0,[]
149,https://freeglisse.com/fr/ski-occasion-junior-loisir/14272-ski-occasion-junior-head-xrc-50-fixations.html,,,0,0,0,0,0,[]
150,https://freeglisse.com/fr/ski-occasion-junior-loisir/16851-ski-occasion-junior-tecnopro-flyte-jr-fixations.html,,,0,0,0,0,0,[]
151,https://freeglisse.com/fr/ski-occasion-junior-loisir/17002-ski-occasion-junior-volkl-rtm-jr-fixations.html,,,0,0,0,0,0,[]
152,https://freeglisse.com/fr/ski-occasion-junior-loisir/18613-ski-occasion-junior-fischer-stunner-fixations.html,5/5,1.0,0,0,0,0,1,['Correspond aux attentes']
153,https://freeglisse.com/fr/ski-occasion-junior-performance/12473-ski-occasion-junior-volkl-racetiger-sl-fixations.html,,,0,0,0,0,0,[]
154,https://freeglisse.com/fr/ski-occasion-junior-performance/12493-ski-occasion-junior-head-supershape-era-20-fixations.html,4/5,2.0,0,0,0,2,0,"['Ski impeccable, semelle et cares parfaites. Fixations un peu usées au niveau des plastiques mais rapport qualité-prix excellent.', 'conforme au descriptif à valider sur les pistes']"
155,https://freeglisse.com/fr/ski-occasion-junior-performance/12566-ski-occasion-junior-dynastar-team-course-wc-fixations.html,,,0,0,0,0,0,[]
156,https://freeglisse.com/fr/ski-occasion-junior-performance/14184-ski-occasion-junior-elan-race-rc-waveflex-fixations.html,5/5,2.0,0,0,0,0,2,"['Pas nouveau mais bonne condition.', 'pas encore essayé - aspect visuel bon']"
157,https://freeglisse.com/fr/ski-occasion-junior-performance/14324-ski-occasion-junior-rossignol-hero-junior-pro-multi-event-fixations.html,5/5,1.0,0,0,0,0,1,['conforme description']
158,https://freeglisse.com/fr/ski-occasion-junior-performance/14557-ski-occasion-junior-dynastar-team-course-wc-fixations.html,1.5/5,2.0,1,1,0,0,0,"['Correctement classé C car le Matériel est en bon état mais a beaucoup de rayures', 'Les fixations bougent et ne semble pas pouvoir se resserrer. Les ski ne seront pas utilisables je pense.']"
159,https://freeglisse.com/fr/ski-occasion-junior-performance/16441-ski-occasion-junior-head-team-supershape-era-20-fixations.html,,,0,0,0,0,0,[]
160,https://freeglisse.com/fr/ski-occasion-junior-performance/18213-ski-occasion-junior-blizzard-racing-gs-fixations.html,,,0,0,0,0,0,[]
161,https://freeglisse.com/fr/ski-occasion-junior-performance/18266-ski-occasion-junior-fischer-rc4-worldcup-gs-fixations.html,,,0,0,0,0,0,[]
162,https://freeglisse.com/fr/ski-occasion-junior-performance/18309-ski-occasion-junior-volkl-racetiger-gs-fixations.html,,,0,0,0,0,0,[]
163,https://freeglisse.com/fr/ski-de-rando-occasion-et-fin-de-serie/18871-ski-occasion-rando-pack-dynastar-cham-alti-85-fixation-look-hm-12.html,,,0,0,0,0,0,[]
164,https://freeglisse.com/fr/ski-de-fond-occasion-alternatif-norme-sns/17488-ski-de-fond-occasion-junior-salomon-skin-race-fixation-sns-access.html,,,0,0,0,0,0,[]
165,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16862-ski-occasion-lacroix-lx-gravity-fixations.html,,,0,0,0,0,0,[]
166,https://freeglisse.com/fr/ski-occasion-adulte-performance/16493-ski-occasion-rossignol-react-8-fixations.html,4/5,1.0,0,0,0,1,0,['Correct']
167,https://freeglisse.com/fr/ski-occasion-junior-loisir/11458-ski-occasion-junior-rossignol-radical-j-fixations.html,4.3/5,4.0,0,1,0,0,3,"['Ensemble raisonnable', 'Ski en très bon état, juste des rayures sur fixations en grade A', 'Semelle et carres en bon état.\r\nFixations desserrées... car filetage détruit dans le ski...', 'Los esquís llegaron encerados y su estado es el normal despues del uso que han tenido']"
168,https://freeglisse.com/fr/ski-occasion-junior-loisir/14128-ski-occasion-junior-k2-rosace-fixations.html,5/5,1.0,0,0,0,0,1,['Très bien.']
